Export, SHELL32.dll
Ordinal	Address	Name
000000E1	774A6DB9
000000E2	7741DBE6
000000E3	774A6D42
000000E4	7741DBFB
000000E5	7741DC0E
000000E6	774A66CD
000000E7	773FF23C
000000E8	773F88D6
000000E9	774A6D90
000000EA	774A6D78
000000EB	774A6A49
000000EC	774A6D66
000000ED	774A67A8
000000EE	774A6D12
000000EF	7741B6EA
000000F0	774A6CEE
000000F1	774A90B7
000000F2	774A965F
000000F3	774A6D72
000000F4	774A6D6C
000000F5	7741DC26
000000F6	774BE2DC
000000F7	774A967B
000000F8	774A9691
000000F9	77433CAD
000000FA	774A7AD4
000000FB	774D8AC5
000000FC	773F71B4
000000FD	77423C39
000000FE	773FC2C9
000000FF	77401518
00000100	773F578A
00000101	774EBAD8
00000102	774A4C9F
00000103	773FC4B9
00000104	773FC45A
00000105	774E5D35
00000106	774A062A
00000107	774258B7
00000108	774A8921
00000109	774239B0
0000010A	773F4D82
0000010B	774A6310
0000010C	774AA20F
0000010D	77552FA8
0000010E	77406E1E
0000010F	774A624C
00000110	774023AC
00000111	774A61C6
00000112	774A61CC
00000113	774D27F1
00000114	773F86E4
00000115	774E9E6A
00000116	774E9DAA
00000117	774A6A66
00000118	7743F57E
00000119	774A646D
0000011A	77427A99
0000011B	774A62EE
0000011C	774D7747
0000011D	774BF57F
0000011E	77418529
0000011F	773F2EF8
00000120	773FA4BC
00000121	7742FB68
00000122	773FF23C
00000123	7742DBB2
00000124	774ADB22
00000125	774A61D2
00000126	774BEEF3
00000127	774BEA06
00000128	773FA375
00000129	774CD3D1
0000012A	774D26A9
0000012B	774D2693
0000012C	774D27A2
0000012D	774D26DD
0000012E	774D2714
0000012F	7742CCFA
00000130	774A6CFA
00000131	774A8DC3
00000132	773F3303
00000133	774009F9
00000134	774E7F74
00000135	773F29EE
00000136	773F2D20
00000137	77427870
00000138	774D8E30
00000139	773F2900
0000013A	774D8ECB
0000013B	773F5242
0000013C	774A672E
0000013D	7741892C
0000013E	774EBB94
0000013F	7743D3BF
00000140	773F8707
00000141	774A634C
00000142	774249E6
00000143	774A17B4
00000144	7752C9C0
00000145	7743EC0B
00000146	7743EC5C
00000147	77439E8B
00000148	774A88C0
00000149	77424836
0000014A	774DFF26
0000014B	774D6DD4
0000014C	774E60EE
0000014D	773FC05C
0000014E	7742D23D
0000014F	774D27E9
00000150	774A5DF9
00000151	7740C55B
00000152	77597C74
00000153	774A610F
00000154	774BEE9E
00000155	77588046
00000156	774D8ED0
00000157	774D8F8B
00000158	7740E928
00000159	774D9124
0000015A	773F5242
0000015B	774DC238
0000015C	774DC0FD
0000015D	774DBC82
0000015E	7743EC72
0000015F	773F2230
00000160	773F2D70
00000161	77423C39
00000162	774E03A2
00000163	7740B9CC
00000164	7740BDF9
00000165	77552F17
00000166	774BE12F
00000167	774BE144
00000168	774DD60F
00000169	774BE15C
0000016A	774BE2B9
0000016B	775971B0
0000016C	774A87F0
0000016D	774DC491
0000016E	774DC52E
0000016F	774EBCD7
00000170	774D434A
00000171	774DB279
00000172	774DAF18
00000173	774EDC0A
00000174	774ED8EC
00000175	774D921E
00000176	77409AA7
00000177	773FDA11
00000178	773FDEE0
00000179	774A6A9C
0000017A	774099BE
0000017B	773FB5BD
0000017C	7740BF29
0000017D	7740830E
0000017E	7741AA01
0000017F	774D922C
00000180	774D9268
00000181	774D926E
00000182	774A6D84
00000183	774A6D06
00000184	774A6CF4
00000185	774A6D8A
00000186	774D92BD
00000187	774A966D
00000188	774044C3
00000189	773F29EE
0000018A	7740E75F
0000018B	773FA36F
0000018C	774A9A93
