Export, USER32.dll
Ordinal	Address	Name
0000029B	77D4A529	SystemParametersInfoW
0000029C	77D903EF	TabbedTextOutA
0000029D	77D903C7	TabbedTextOutW
0000029E	77D8E388	TileChildWindows
0000029F	77D73CF2	TileWindows
000002A0	77D5E7DC	ToAscii
000002A1	77D6FD1F	ToAsciiEx
000002A2	77D5E836	ToUnicode
000002A3	77D6FD93	ToUnicodeEx
000002A4	77D48A66	TrackMouseEvent
000002A5	77D7BF7A	TrackPopupMenu
000002A6	77D76326	TrackPopupMenuEx
000002A7	77D48F70	TranslateAccelerator
000002A8	77D48F70	TranslateAcceleratorA
000002A9	77D44024	TranslateAcceleratorW
000002AA	77D5BF8C	TranslateMDISysAccel
000002AB	77D43DD3	TranslateMessage
000002AC	77D43D8A	TranslateMessageEx
000002AD	77D6FE94	UnhookWinEvent
000002AE	77D52ADE	UnhookWindowsHook
000002AF	77D48264	UnhookWindowsHookEx
000002B0	77D47B42	UnionRect
000002B1	77D8E3C1	UnloadKeyboardLayout
000002B2	77D54AB5	UnlockWindowStation
000002B3	77D70861	UnpackDDElParam
000002B4	77D4CD1E	UnregisterClassA
000002B5	77D4B785	UnregisterClassW
000002B6	77D54A43	UnregisterDeviceNotification
000002B7	77D99613	UnregisterHotKey
000002B8	77D777C3	UnregisterMessagePumpHook
000002B9	77D54F20	UnregisterUserApiHook
000002BA	77D6E80E	UpdateLayeredWindow
000002BB	77D55D3E	UpdatePerUserSystemParameters
000002BC	77D47CB6	UpdateWindow
000002BD	77D6D38E	User32InitializeImmEntryTable
000002BE	77D4514B	UserClientDllInitialize
000002BF	77D99640	UserHandleGrantAccess
000002C0	77D46C5D	UserLpkPSMTextOut
000002C1	77D6CB1E	UserLpkTabbedTextOut
000002C2	77D5BE05	UserRealizePalette
000002C3	77D8D4A1	UserRegisterWowHandlers
000002C4	77D99E47	VRipOutput
000002C5	77D99E47	VTagOutput
000002C6	77D5BE51	ValidateRect
000002C7	77D5E477	ValidateRgn
000002C8	77D5E202	VkKeyScanA
000002C9	77D5D5FF	VkKeyScanExA
000002CA	77D8F819	VkKeyScanExW
000002CB	77D5D88B	VkKeyScanW
000002CC	77D471BE	WCSToMBEx
000002CD	77D98EC7	WINNLSEnableIME
000002CE	77D98ECD	WINNLSGetEnableStatus
000002CF	77D60589	WINNLSGetIMEHotkey
000002D0	77D6E7A8	WaitForInputIdle
000002D1	77D43FB2	WaitMessage
000002D2	77D9965E	Win32PoolAllocationStats
000002D3	77D6C512	WinHelpA
000002D4	77D6B765	WinHelpW
000002D5	77D5BA67	WindowFromDC
000002D6	77D4821C	WindowFromPoint
000002D7	77D95DF4	keybd_event
000002D8	77D7BED4	mouse_event
000002D9	77D4C96A	wsprintfA
000002DA	77D4A92C	wsprintfW
000002DB	77D4C783	wvsprintfA
000002DC	77D4A757	wvsprintfW

